start,end,n_points,peak_score
2013-06-09 10:57:00,2013-06-09 10:57:00,1,0.2638814
2013-06-09 15:23:00,2013-06-09 15:23:00,1,0.24762443
2013-06-15 02:41:00,2013-06-15 02:41:00,1,0.25812787
2013-06-14 22:06:30,2013-06-14 22:06:30,1,0.29385698
2013-06-14 21:40:00,2013-06-14 21:40:00,1,0.21771383
2013-06-14 15:00:00,2013-06-14 15:00:00,1,0.23574564
2013-06-14 08:14:30,2013-06-14 08:14:30,1,0.26650763
2013-06-14 02:03:30,2013-06-14 02:03:30,1,0.22954452
2013-06-13 20:27:00,2013-06-13 20:27:00,1,0.21955706
2013-06-13 17:09:00,2013-06-13 17:09:00,1,0.21175385
2013-06-10 03:37:30,2013-06-10 03:37:30,1,0.23193528
2013-06-13 00:29:00,2013-06-13 00:29:00,1,0.21449918
2013-06-12 20:59:30,2013-06-12 20:59:30,1,0.22148837
2013-06-12 11:23:30,2013-06-12 11:23:30,1,0.216665
2013-06-12 10:03:00,2013-06-12 10:03:00,1,0.21513216
2013-06-11 04:14:30,2013-06-11 04:14:30,1,0.24548711
2013-06-10 23:53:30,2013-06-10 23:53:30,1,0.23020634
2013-06-10 16:46:30,2013-06-10 16:46:30,1,0.2546465
2013-06-10 16:30:30,2013-06-10 16:30:30,1,0.27410167
2013-06-13 07:14:30,2013-06-13 07:14:30,1,0.22490688
2013-12-13 03:47:30,2013-12-13 03:47:30,1,0.23035857
2013-12-13 08:27:00,2013-12-13 08:27:00,1,0.26211107
2013-12-13 18:38:30,2013-12-13 18:38:30,1,0.21856308
2013-12-14 09:53:00,2013-12-14 09:53:00,1,0.28683338
2013-12-14 19:53:30,2013-12-14 19:53:30,1,0.23715514
2013-12-14 23:18:30,2013-12-14 23:18:30,1,0.23923093
2013-12-15 00:33:00,2013-12-15 00:33:00,1,0.23471534
2013-12-15 00:35:00,2013-12-15 00:35:00,1,0.25302824
2013-12-15 03:53:00,2013-12-15 03:53:00,1,0.21962425
2013-12-15 05:31:00,2013-12-15 05:31:00,1,0.24427956
2013-12-15 10:19:00,2013-12-15 10:19:00,1,0.21682012
2013-12-15 15:08:30,2013-12-15 15:08:30,1,0.21161227
2013-12-15 16:36:00,2013-12-15 16:36:00,1,0.21858625
2013-12-15 19:05:00,2013-12-15 19:05:00,1,0.24639948
2013-12-15 20:44:30,2013-12-15 20:44:30,1,0.22277965
2013-10-23 16:14:30,2013-10-23 16:14:30,1,0.22458842
2013-12-16 02:20:30,2013-12-16 02:20:30,1,0.21823306
2013-12-16 04:46:30,2013-12-16 04:46:30,1,0.2537791
2013-12-16 08:28:30,2013-12-16 08:28:30,1,0.22650006
2013-12-16 10:36:30,2013-12-16 10:36:30,1,0.2303195
2013-12-16 18:28:30,2013-12-16 18:28:30,1,0.24662516
2013-12-16 20:14:30,2013-12-16 20:14:30,1,0.27350193
2013-12-16 23:39:00,2013-12-16 23:39:00,1,0.21269287
2013-12-16 23:53:00,2013-12-16 23:53:00,1,0.2630294
2013-12-17 04:33:00,2013-12-17 04:33:00,1,0.25201532
2013-12-17 05:09:00,2013-12-17 05:09:00,1,0.2238472
2013-12-17 16:04:30,2013-12-17 16:04:30,1,0.23621254
2013-12-17 19:07:30,2013-12-17 19:07:30,1,0.22641131
2013-12-18 09:40:30,2013-12-18 09:40:30,1,0.22884314
2013-12-18 17:34:30,2013-12-18 17:34:30,1,0.31683186
2013-12-18 17:58:30,2013-12-18 17:58:30,1,0.2981379
2013-12-16 00:01:00,2013-12-16 00:01:00,1,0.27534884
2013-12-08 02:34:30,2013-12-08 02:34:30,1,0.21964803
2013-12-08 09:32:00,2013-12-08 09:32:00,1,0.24859945
2013-12-08 13:34:30,2013-12-08 13:34:30,1,0.23439564
2013-12-08 14:09:30,2013-12-08 14:09:30,1,0.2150439
2013-12-08 20:36:30,2013-12-08 20:36:30,1,0.23825811
2013-12-08 22:18:00,2013-12-08 22:18:00,1,0.23054008
2013-12-09 15:07:30,2013-12-09 15:07:30,1,0.21991484
2013-12-09 16:43:30,2013-12-09 16:43:30,1,0.21244363
2013-12-09 17:15:30,2013-12-09 17:15:30,1,0.21359976
2013-12-09 19:15:30,2013-12-09 19:15:30,1,0.23878095
2013-12-09 19:47:00,2013-12-09 19:47:00,1,0.21379714
2013-12-09 22:25:00,2013-12-09 22:25:00,1,0.27334532
2013-12-09 23:16:30,2013-12-09 23:16:30,1,0.24531952
2013-12-09 23:31:30,2013-12-09 23:31:30,1,0.23625422
2013-12-10 07:02:30,2013-12-10 07:02:30,1,0.24179444
2013-12-12 22:12:30,2013-12-12 22:12:30,1,0.22693029
2013-12-10 19:34:30,2013-12-10 19:34:30,1,0.2411363
2013-12-10 23:05:00,2013-12-10 23:05:00,1,0.24013889
2013-12-11 07:10:30,2013-12-11 07:10:30,1,0.2647334
2013-12-11 08:20:30,2013-12-11 08:20:30,1,0.23358785
2013-12-11 12:38:30,2013-12-11 12:38:30,1,0.2424987
2013-12-11 13:57:00,2013-12-11 13:57:00,1,0.22791612
2013-12-11 15:24:00,2013-12-11 15:24:00,1,0.22066468
2013-12-11 16:09:00,2013-12-11 16:09:00,1,0.2586232
2013-12-11 16:33:00,2013-12-11 16:33:00,1,0.2942549
2013-12-11 16:59:30,2013-12-11 16:59:30,1,0.25861487
2013-12-12 06:21:00,2013-12-12 06:21:00,1,0.22430606
2013-12-12 10:36:30,2013-12-12 10:36:30,1,0.26170656
2013-12-12 13:18:30,2013-12-12 13:18:30,1,0.21446575
2013-12-12 16:33:00,2013-12-12 16:33:00,1,0.25431684
2013-12-12 18:01:00,2013-12-12 18:01:00,1,0.27532336
2013-12-10 13:06:30,2013-12-10 13:06:30,1,0.26060683
2013-12-24 02:03:30,2013-12-24 02:03:30,1,0.24264075
2013-12-24 03:16:30,2013-12-24 03:16:30,1,0.32217813
2013-12-24 06:45:00,2013-12-24 06:45:00,1,0.2142941
2013-12-24 14:41:00,2013-12-24 14:41:00,1,0.27279422
2013-12-24 18:01:00,2013-12-24 18:01:00,1,0.23641281
2013-12-24 18:25:00,2013-12-24 18:25:00,1,0.22392921
2013-12-24 21:45:00,2013-12-24 21:45:00,1,0.23791519
2013-12-25 04:33:00,2013-12-25 04:33:00,1,0.24289653
2013-12-25 15:45:00,2013-12-25 15:45:00,1,0.24118978
2013-12-25 22:50:30,2013-12-25 22:50:30,1,0.24295601
2013-12-26 01:53:00,2013-12-26 01:53:00,1,0.29957706
2013-12-26 16:54:30,2013-12-26 16:54:30,1,0.2642793
2013-12-27 08:28:00,2013-12-27 08:28:00,1,0.22948797
2013-12-27 09:32:00,2013-12-27 09:32:00,1,0.21868202
2013-12-27 16:17:00,2013-12-27 16:17:00,1,0.220086
2013-12-18 18:09:30,2013-12-18 18:09:30,1,0.22437148
2013-12-28 08:12:30,2013-12-28 08:12:30,1,0.21608602
2013-12-28 14:37:00,2013-12-28 14:37:00,1,0.21240851
2013-12-28 19:23:30,2013-12-28 19:23:30,1,0.29354835
2013-12-29 01:02:30,2013-12-29 01:02:30,1,0.21812999
2013-12-29 01:39:00,2013-12-29 01:39:00,1,0.23275559
2013-12-29 20:18:00,2013-12-29 20:18:00,1,0.2447491
2013-12-29 23:53:30,2013-12-29 23:53:30,1,0.21765009
2013-12-30 06:17:00,2013-12-30 06:17:00,1,0.24364612
2013-12-30 10:14:30,2013-12-30 10:14:30,1,0.28459093
2013-12-30 13:47:30,2013-12-30 13:47:30,1,0.22123572
2013-12-30 14:38:30,2013-12-30 14:38:30,1,0.28025338
2013-12-30 20:25:00,2013-12-30 20:25:00,1,0.30069852
2013-12-30 22:11:30,2013-12-30 22:11:30,1,0.24044722
2013-12-31 12:01:00,2013-12-31 12:01:00,1,0.25934395
2013-12-31 15:24:30,2013-12-31 15:24:30,1,0.23067404
2013-12-28 07:37:00,2013-12-28 07:37:00,1,0.23448126
2013-12-18 22:06:30,2013-12-18 22:06:30,1,0.22847098
2013-12-19 02:44:30,2013-12-19 02:44:30,1,0.24533232
2013-12-19 05:07:00,2013-12-19 05:07:00,1,0.21207307
2013-12-19 08:09:00,2013-12-19 08:09:00,1,0.24060501
2013-12-19 14:03:00,2013-12-19 14:03:00,1,0.21524201
2013-12-19 16:10:00,2013-12-19 16:10:00,1,0.21346773
2013-12-19 20:35:00,2013-12-19 20:35:00,1,0.22602984
2013-12-19 23:48:00,2013-12-19 23:48:00,1,0.22008154
2013-12-20 08:43:00,2013-12-20 08:43:00,1,0.21215436
2013-12-20 08:53:30,2013-12-20 08:53:30,1,0.22192907
2013-12-20 09:23:00,2013-12-20 09:23:00,1,0.25015882
2013-12-20 12:50:30,2013-12-20 12:50:30,1,0.21705836
2013-12-20 15:13:00,2013-12-20 15:13:00,1,0.26256415
2013-12-20 20:17:00,2013-12-20 20:17:00,1,0.27709958
2013-12-21 01:39:30,2013-12-21 01:39:30,1,0.22101739
2013-12-23 11:21:30,2013-12-23 11:21:30,1,0.2381644
2013-12-23 10:41:00,2013-12-23 10:41:00,1,0.2723137
2013-12-23 05:53:00,2013-12-23 05:53:00,1,0.29606557
2013-12-22 21:17:00,2013-12-22 21:17:00,1,0.23391975
2013-12-22 17:02:30,2013-12-22 17:02:30,1,0.2295636
2013-12-22 13:22:30,2013-12-22 13:22:30,1,0.26181522
2013-12-22 06:54:30,2013-12-22 06:54:30,1,0.2681022
2013-12-22 06:18:00,2013-12-22 06:18:00,1,0.22249134
2013-12-21 02:41:00,2013-12-21 02:41:00,1,0.2384258
2013-12-21 21:45:00,2013-12-21 21:45:00,1,0.25504816
2013-12-21 19:40:30,2013-12-21 19:40:30,1,0.22644615
2013-12-21 18:49:00,2013-12-21 18:49:00,1,0.21342911
2013-12-21 13:17:00,2013-12-21 13:17:00,1,0.22335654
2013-12-21 12:38:30,2013-12-21 12:38:30,1,0.2888077
2013-12-21 10:43:00,2013-12-21 10:43:00,1,0.21416256
2013-12-21 10:17:00,2013-12-21 10:17:00,1,0.24940817
2013-12-21 07:15:30,2013-12-21 07:15:30,1,0.2673821
2013-12-21 22:22:30,2013-12-21 22:22:30,1,0.22174497
2013-11-10 11:38:00,2013-11-10 11:38:00,1,0.23364381
2013-11-10 14:35:30,2013-11-10 14:35:30,1,0.22235705
2013-11-10 18:58:30,2013-11-10 18:58:30,1,0.2764903
2013-11-10 20:20:30,2013-11-10 20:20:30,1,0.24387847
2013-11-10 20:43:30,2013-11-10 20:43:30,1,0.2311173
2013-11-11 01:30:00,2013-11-11 01:30:00,1,0.24702318
2013-11-11 06:01:30,2013-11-11 06:01:30,1,0.21804354
2013-11-11 08:17:30,2013-11-11 08:17:30,1,0.21282199
2013-11-11 12:51:00,2013-11-11 12:51:00,1,0.25017923
2013-11-11 21:06:00,2013-11-11 21:06:00,1,0.21633881
2013-11-12 21:58:30,2013-11-12 21:58:30,1,0.21171133
2013-11-15 07:50:30,2013-11-15 07:50:30,1,0.21863815
2013-11-16 16:33:00,2013-11-16 16:33:00,1,0.27578127
2013-11-16 18:34:00,2013-11-16 18:34:00,1,0.23623987
2013-11-16 19:22:30,2013-11-16 19:22:30,1,0.21361421
2013-12-08 00:06:30,2013-12-08 00:06:30,1,0.25848684
2013-11-17 19:02:30,2013-11-17 19:02:30,1,0.2552507
2013-11-17 22:46:30,2013-11-17 22:46:30,1,0.21944302
2013-11-18 01:37:00,2013-11-18 01:37:00,1,0.21271265
2013-11-18 19:40:00,2013-11-18 19:40:00,1,0.21756288
2013-11-18 22:33:00,2013-11-18 22:33:00,1,0.2472102
2013-11-19 00:01:00,2013-11-19 00:01:00,1,0.28339225
2013-11-19 10:30:30,2013-11-19 10:30:30,1,0.24645692
2013-11-19 10:52:00,2013-11-19 10:52:00,1,0.22913034
2013-11-19 11:07:30,2013-11-19 11:07:30,1,0.22823872
2013-11-19 13:34:30,2013-11-19 13:34:30,1,0.24118182
2013-11-19 13:53:30,2013-11-19 13:53:30,1,0.25224695
2013-11-19 22:22:30,2013-11-19 22:22:30,1,0.23129614
2013-11-19 22:36:30,2013-11-19 22:36:30,1,0.21341504
2013-11-20 06:43:30,2013-11-20 06:43:30,1,0.21332555
2013-11-21 05:08:30,2013-11-21 05:08:30,1,0.23882641
2013-11-17 10:49:00,2013-11-17 10:49:00,1,0.22072963
2013-10-23 16:36:00,2013-10-23 16:36:00,1,0.2243293
2013-10-24 02:05:00,2013-10-24 02:05:00,1,0.253448
2013-10-25 16:26:00,2013-10-25 16:26:00,1,0.21353424
2013-10-25 23:30:30,2013-10-25 23:30:30,1,0.2323434
2013-10-26 20:44:30,2013-10-26 20:44:30,1,0.24721916
2013-10-27 06:14:30,2013-10-27 06:14:30,1,0.21679188
2013-10-28 00:44:00,2013-10-28 00:44:00,1,0.25571957
2013-10-28 01:13:00,2013-10-28 01:13:00,1,0.2625358
2013-10-28 05:54:30,2013-10-28 05:54:30,1,0.21285333
2013-10-28 18:28:00,2013-10-28 18:28:00,1,0.25263414
2013-10-28 18:46:30,2013-10-28 18:46:30,1,0.217655
2013-10-29 01:29:30,2013-10-29 01:29:30,1,0.28251165
2013-10-29 04:01:30,2013-10-29 04:01:30,1,0.21827665
2013-10-30 03:18:30,2013-10-30 03:18:30,1,0.24098924
2013-10-30 08:49:00,2013-10-30 08:49:00,1,0.22678627
2013-11-10 01:07:00,2013-11-10 01:07:00,1,0.21944673
2013-11-02 02:09:00,2013-11-02 02:09:00,1,0.24427707
2013-11-02 19:16:00,2013-11-02 19:16:00,1,0.26697534
2013-11-03 08:06:30,2013-11-03 08:06:30,1,0.26509917
2013-11-03 10:59:30,2013-11-03 10:59:30,1,0.2305406
2013-11-04 10:44:30,2013-11-04 10:44:30,1,0.26755542
2013-11-05 15:24:30,2013-11-05 15:24:30,1,0.22736329
2013-11-05 15:47:00,2013-11-05 15:47:00,1,0.22459096
2013-11-07 06:45:00,2013-11-07 06:45:00,1,0.21140747
2013-11-07 07:16:00,2013-11-07 07:16:00,1,0.21509635
2013-11-07 10:28:30,2013-11-07 10:28:30,1,0.28992274
2013-11-07 12:59:30,2013-11-07 12:59:30,1,0.22911604
2013-11-08 11:47:30,2013-11-08 11:47:30,1,0.24124128
2013-11-09 08:17:00,2013-11-09 08:17:00,1,0.22175942
2013-11-09 19:26:30,2013-11-09 19:26:30,1,0.23396768
2013-11-10 00:19:30,2013-11-10 00:19:30,1,0.23529786
2013-11-01 07:42:30,2013-11-01 07:42:30,1,0.24554238
2013-12-02 00:22:30,2013-12-02 00:22:30,1,0.2297932
2013-12-02 01:54:00,2013-12-02 01:54:00,1,0.23764631
2013-12-02 07:38:00,2013-12-02 07:38:00,1,0.22881599
2013-12-02 09:15:30,2013-12-02 09:15:30,1,0.2359647
2013-12-02 11:02:30,2013-12-02 11:02:30,1,0.24237397
2013-12-02 14:38:30,2013-12-02 14:38:30,1,0.21889518
2013-12-02 16:20:30,2013-12-02 16:20:30,1,0.21982776
2013-12-02 20:51:30,2013-12-02 20:51:30,1,0.21604916
2013-12-03 00:09:00,2013-12-03 00:09:00,1,0.24800622
2013-12-03 00:42:30,2013-12-03 00:42:30,1,0.2346869
2013-12-03 02:49:00,2013-12-03 02:49:00,1,0.2800537
2013-12-03 03:00:00,2013-12-03 03:00:00,1,0.22810023
2013-12-03 05:45:00,2013-12-03 05:45:00,1,0.26686662
2013-12-03 08:54:30,2013-12-03 08:54:30,1,0.21498545
2013-12-03 09:58:30,2013-12-03 09:58:30,1,0.2541666
2013-11-21 15:15:30,2013-11-21 15:15:30,1,0.28098863
2013-12-03 14:41:30,2013-12-03 14:41:30,1,0.2175841
2013-12-03 19:29:00,2013-12-03 19:29:00,1,0.25366396
2013-12-03 20:02:30,2013-12-03 20:02:30,1,0.24203931
2013-12-03 21:37:00,2013-12-03 21:37:00,1,0.26713943
2013-12-04 07:18:30,2013-12-04 07:18:30,1,0.25299895
2013-12-04 07:47:30,2013-12-04 07:47:30,1,0.22167216
2013-12-04 08:06:30,2013-12-04 08:06:30,1,0.24258819
2013-12-04 13:08:30,2013-12-04 13:08:30,1,0.2536813
2013-12-04 15:00:30,2013-12-04 15:00:30,1,0.21439585
2013-12-06 08:17:00,2013-12-06 08:17:00,1,0.21597745
2013-12-06 14:34:30,2013-12-06 14:34:30,1,0.22461806
2013-12-06 21:05:30,2013-12-06 21:05:30,1,0.23835358
2013-12-07 09:13:00,2013-12-07 09:13:00,1,0.21475638
2013-12-07 13:29:30,2013-12-07 13:29:30,1,0.22426073
2013-12-07 18:25:00,2013-12-07 18:25:00,1,0.21430166
2013-12-03 10:51:00,2013-12-03 10:51:00,1,0.22757527
2013-11-21 18:57:00,2013-11-21 18:57:00,1,0.21969263
2013-11-22 04:54:00,2013-11-22 04:54:00,1,0.21770959
2013-11-22 11:53:00,2013-11-22 11:53:00,1,0.21681778
2013-11-23 15:22:00,2013-11-23 15:22:00,1,0.25981244
2013-11-23 19:31:30,2013-11-23 19:31:30,1,0.21217111
2013-11-24 19:54:30,2013-11-24 19:54:30,1,0.22957115
2013-11-24 21:33:00,2013-11-24 21:33:00,1,0.2162546
2013-11-25 04:12:30,2013-11-25 04:12:30,1,0.24196012
2013-11-26 18:30:30,2013-11-26 18:30:30,1,0.29948685
2013-11-26 19:06:30,2013-11-26 19:06:30,1,0.21250825
2013-11-27 02:57:00,2013-11-27 02:57:00,1,0.24286465
2013-11-27 12:57:00,2013-11-27 12:57:00,1,0.21179126
2013-11-27 22:33:30,2013-11-27 22:33:30,1,0.21490996
2013-11-28 00:30:30,2013-11-28 00:30:30,1,0.21289961
2013-11-28 05:30:00,2013-11-28 05:30:00,1,0.24363172
2013-12-01 23:50:30,2013-12-01 23:50:30,1,0.2226173
2013-12-01 23:26:30,2013-12-01 23:26:30,1,0.21755776
2013-12-01 22:43:00,2013-12-01 22:43:00,1,0.21918158
2013-12-01 22:10:00,2013-12-01 22:10:00,1,0.21443778
2013-12-01 21:23:30,2013-12-01 21:23:30,1,0.23314446
2013-12-01 19:14:00,2013-12-01 19:14:00,1,0.21172883
2013-12-01 16:57:00,2013-12-01 16:57:00,1,0.23575643
2013-12-01 16:03:00,2013-12-01 16:03:00,1,0.24045207
2013-11-28 12:28:00,2013-11-28 12:28:00,1,0.22214413
2013-11-30 23:39:00,2013-11-30 23:39:00,1,0.22586969
2013-11-30 19:47:30,2013-11-30 19:47:30,1,0.22865406
2013-11-30 12:06:30,2013-11-30 12:06:30,1,0.22888294
2013-11-30 09:46:30,2013-11-30 09:46:30,1,0.23679116
2013-11-30 09:00:30,2013-11-30 09:00:30,1,0.2528727
2013-11-29 21:55:00,2013-11-29 21:55:00,1,0.2132042
2013-11-29 02:52:30,2013-11-29 02:52:30,1,0.23533128
2013-11-28 15:38:00,2013-11-28 15:38:00,1,0.22166172
2013-12-01 12:49:00,2013-12-01 12:49:00,1,0.22009927
2012-12-13 08:30:30,2012-12-13 08:30:30,1,0.23796858
2012-12-13 12:54:30,2012-12-13 12:54:30,1,0.27527612
2012-12-13 17:58:30,2012-12-13 17:58:30,1,0.22889659
2012-12-13 18:44:00,2012-12-13 18:44:00,1,0.21587071
2012-12-13 22:06:30,2012-12-13 22:06:30,1,0.2461915
2012-12-14 00:54:30,2012-12-14 00:54:30,1,0.24015431
2012-12-14 05:55:30,2012-12-14 05:55:30,1,0.23116416
2012-12-14 08:28:00,2012-12-14 08:28:00,1,0.21320607
2012-12-14 16:05:00,2012-12-14 16:05:00,1,0.22023611
2012-12-15 04:38:30,2012-12-15 04:38:30,1,0.23386632
2012-12-15 11:56:30,2012-12-15 11:56:30,1,0.21268305
2012-12-15 12:22:30,2012-12-15 12:22:30,1,0.27061605
2012-12-15 18:18:00,2012-12-15 18:18:00,1,0.22519024
2012-12-15 20:12:00,2012-12-15 20:12:00,1,0.21206129
2012-12-15 23:18:30,2012-12-15 23:18:30,1,0.26409823
2013-05-06 10:35:00,2013-05-06 10:35:00,1,0.21309024
2012-12-16 07:32:00,2012-12-16 07:32:00,1,0.21152376
2012-12-16 11:32:00,2012-12-16 11:32:00,1,0.24052455
2012-12-16 23:50:30,2012-12-16 23:50:30,1,0.24857979
2012-12-17 00:20:30,2012-12-17 00:20:30,1,0.23721431
2012-12-17 01:21:30,2012-12-17 01:21:30,1,0.22494672
2012-12-17 03:14:30,2012-12-17 03:14:30,1,0.22618198
2012-12-17 04:11:00,2012-12-17 04:11:00,1,0.23042062
2012-12-17 04:57:00,2012-12-17 04:57:00,1,0.24453247
2012-12-17 10:30:30,2012-12-17 10:30:30,1,0.2252308
2012-12-17 15:24:30,2012-12-17 15:24:30,1,0.22092862
2012-12-17 21:15:00,2012-12-17 21:15:00,1,0.24617055
2012-12-17 22:54:30,2012-12-17 22:54:30,1,0.238733
2012-12-17 23:29:00,2012-12-17 23:29:00,1,0.24632926
2012-12-18 01:15:00,2012-12-18 01:15:00,1,0.22485505
2012-12-18 06:01:00,2012-12-18 06:01:00,1,0.25901446
2012-12-15 23:30:00,2012-12-15 23:30:00,1,0.21713558
2012-12-01 18:27:30,2012-12-01 18:27:30,1,0.23695326
2012-12-02 01:48:30,2012-12-02 01:48:30,1,0.297228
2012-12-02 01:58:30,2012-12-02 01:58:30,1,0.25467473
2012-12-02 08:51:30,2012-12-02 08:51:30,1,0.24821867
2012-12-02 14:38:30,2012-12-02 14:38:30,1,0.24733198
2012-12-03 17:38:00,2012-12-03 17:38:00,1,0.22016661
2012-12-04 05:13:30,2012-12-04 05:13:30,1,0.22433336
2012-12-04 13:54:30,2012-12-04 13:54:30,1,0.2164738
2012-12-04 17:29:00,2012-12-04 17:29:00,1,0.22868234
2012-12-04 20:51:00,2012-12-04 20:51:00,1,0.2329082
2012-12-05 00:54:30,2012-12-05 00:54:30,1,0.23922949
2012-12-05 09:40:30,2012-12-05 09:40:30,1,0.21602437
2012-12-05 15:05:00,2012-12-05 15:05:00,1,0.23344429
2012-12-05 19:21:30,2012-12-05 19:21:30,1,0.21750468
2012-12-05 21:01:00,2012-12-05 21:01:00,1,0.22931282
2012-12-12 14:12:30,2012-12-12 14:12:30,1,0.24886395
2012-12-05 23:07:30,2012-12-05 23:07:30,1,0.24651347
2012-12-05 23:15:30,2012-12-05 23:15:30,1,0.2566553
2012-12-06 04:14:30,2012-12-06 04:14:30,1,0.22966978
2012-12-06 12:00:00,2012-12-06 12:00:00,1,0.23233248
2012-12-06 12:05:00,2012-12-06 12:05:00,1,1.5271357
2012-12-11 00:10:30,2012-12-11 00:10:30,1,0.21566014
2012-12-11 04:03:00,2012-12-11 04:03:00,1,0.23280837
2012-12-11 07:42:30,2012-12-11 07:42:30,1,0.22541925
2012-12-11 12:03:30,2012-12-11 12:03:30,1,0.26323485
2012-12-11 13:19:00,2012-12-11 13:19:00,1,0.23038498
2012-12-11 14:30:30,2012-12-11 14:30:30,1,0.24361974
2012-12-11 16:12:00,2012-12-11 16:12:00,1,0.24607567
2012-12-12 03:58:30,2012-12-12 03:58:30,1,0.26456138
2012-12-12 04:25:00,2012-12-12 04:25:00,1,0.26862645
2012-12-12 06:22:30,2012-12-12 06:22:30,1,0.2475474
2012-12-05 22:19:00,2012-12-05 22:19:00,1,0.21987523
2012-12-23 23:21:00,2012-12-23 23:21:00,1,0.3002829
2012-12-24 06:02:30,2012-12-24 06:02:30,1,0.24954242
2012-12-24 11:45:00,2012-12-24 11:45:00,1,0.2582562
2012-12-24 12:14:30,2012-12-24 12:14:30,1,0.26468587
2012-12-25 04:57:30,2012-12-25 04:57:30,1,0.23284054
2012-12-25 11:29:00,2012-12-25 11:29:00,1,0.2426392
2012-12-25 16:17:30,2012-12-25 16:17:30,1,0.21516143
2012-12-26 11:54:30,2012-12-26 11:54:30,1,0.27505025
2012-12-26 17:24:30,2012-12-26 17:24:30,1,0.23182939
2012-12-26 18:21:00,2012-12-26 18:21:00,1,0.22683778
2012-12-27 16:09:00,2012-12-27 16:09:00,1,0.27602115
2012-12-28 01:13:00,2012-12-28 01:13:00,1,0.26343736
2012-12-28 09:14:30,2012-12-28 09:14:30,1,0.21196127
2012-12-28 13:08:30,2012-12-28 13:08:30,1,0.2317197
2012-12-28 17:14:30,2012-12-28 17:14:30,1,0.21615179
2012-12-18 11:45:00,2012-12-18 11:45:00,1,0.22359675
2012-12-29 13:09:00,2012-12-29 13:09:00,1,0.22310436
2012-12-29 18:35:30,2012-12-29 18:35:30,1,0.24753086
2012-12-29 20:12:00,2012-12-29 20:12:00,1,0.24922805
2012-12-30 12:27:30,2012-12-30 12:27:30,1,0.23211452
2012-12-30 15:26:30,2012-12-30 15:26:30,1,0.2833058
2012-12-31 04:28:00,2012-12-31 04:28:00,1,0.2176869
2012-12-31 06:41:30,2012-12-31 06:41:30,1,0.21357
2012-12-31 08:54:30,2012-12-31 08:54:30,1,0.29654545
2012-12-31 11:21:30,2012-12-31 11:21:30,1,0.21933076
2012-12-31 20:06:30,2012-12-31 20:06:30,1,0.22088754
2013-01-01 10:20:30,2013-01-01 10:20:30,1,0.22755127
2013-01-01 18:27:00,2013-01-01 18:27:00,1,0.2562019
2013-01-01 20:41:30,2013-01-01 20:41:30,1,0.230746
2013-01-02 00:14:30,2013-01-02 00:14:30,1,0.22735609
2013-01-03 12:25:00,2013-01-03 12:25:00,1,0.2648744
2012-12-28 18:36:30,2012-12-28 18:36:30,1,0.22580342
2012-12-18 14:25:00,2012-12-18 14:25:00,1,0.29011706
2012-12-18 21:18:30,2012-12-18 21:18:30,1,0.2530025
2012-12-18 21:39:00,2012-12-18 21:39:00,1,0.25396833
2012-12-19 04:19:30,2012-12-19 04:19:30,1,0.24976474
2012-12-19 07:01:00,2012-12-19 07:01:00,1,0.24817051
2012-12-19 07:10:30,2012-12-19 07:10:30,1,0.2528589
2012-12-19 20:26:30,2012-12-19 20:26:30,1,0.22860493
2012-12-20 10:17:00,2012-12-20 10:17:00,1,0.24415848
2012-12-20 12:53:00,2012-12-20 12:53:00,1,0.22482494
2012-12-20 15:10:30,2012-12-20 15:10:30,1,0.2562219
2012-12-20 15:53:00,2012-12-20 15:53:00,1,0.23000233
2012-12-20 20:50:30,2012-12-20 20:50:30,1,0.22889024
2012-12-20 23:37:00,2012-12-20 23:37:00,1,0.24065785
2012-12-21 02:01:30,2012-12-21 02:01:30,1,0.24169375
2012-12-21 04:13:00,2012-12-21 04:13:00,1,0.21141581
2012-12-23 22:05:00,2012-12-23 22:05:00,1,0.21158239
2012-12-23 20:46:30,2012-12-23 20:46:30,1,0.24269629
2012-12-23 18:44:30,2012-12-23 18:44:30,1,0.21787405
2012-12-23 14:43:00,2012-12-23 14:43:00,1,0.21727118
2012-12-23 14:30:30,2012-12-23 14:30:30,1,0.24970587
2012-12-23 10:38:30,2012-12-23 10:38:30,1,0.24900477
2012-12-23 10:29:00,2012-12-23 10:29:00,1,0.25280365
2012-12-23 03:10:30,2012-12-23 03:10:30,1,0.21985044
2012-12-21 14:11:30,2012-12-21 14:11:30,1,0.2499218
2012-12-22 23:26:30,2012-12-22 23:26:30,1,0.2240959
2012-12-22 20:25:30,2012-12-22 20:25:30,1,0.22733821
2012-12-22 13:38:30,2012-12-22 13:38:30,1,0.23765108
2012-12-22 06:06:30,2012-12-22 06:06:30,1,0.31644496
2012-12-22 03:13:30,2012-12-22 03:13:30,1,0.26968467
2012-12-22 01:05:00,2012-12-22 01:05:00,1,0.24046564
2012-12-21 21:15:00,2012-12-21 21:15:00,1,0.25040343
2012-12-21 15:17:00,2012-12-21 15:17:00,1,0.21901773
2012-12-22 23:48:30,2012-12-22 23:48:30,1,0.24813615
2012-11-01 13:23:30,2012-11-01 13:23:30,1,0.2713991
2012-11-01 14:58:00,2012-11-01 14:58:00,1,0.218023
2012-11-01 21:08:30,2012-11-01 21:08:30,1,0.22218142
2012-11-01 22:28:30,2012-11-01 22:28:30,1,0.31711107
